model,triplet_uuid,outlet_idx,sentence_idx,bias_type,mean_abs_shap,top20_tokens
biasdetector,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,25,lex_only,0.04402504723570088,freighted|0.2282;ambushed|0.2226;repeatedly|0.1260;members.|-0.0674;district|-0.0663;politically|0.0599;with|-0.0505;Republicans|-0.0460;have|-0.0456;twice|-0.0265;draw|-0.0233;a|-0.0163;procedural|0.0161;out|0.0159;and|0.0154;motions|0.0149;vulnerable|0.0142;to|0.0115;in|-0.0095;Democrats|-0.0089
biasdetector,b7021938-ff8d-42ea-adec-5704c0b65237,1,1,lex_only,0.032571305664245605,"slammed|0.2601;letter,|-0.2141;a|-0.1187;lawmakers|-0.0944;committee,|-0.0636;every|0.0616;In|-0.0478;Russia.|0.0449;Fox|0.0423;Schiff|0.0400;News|0.0345;and|0.0239;the|-0.0235;on|-0.0175;for|0.0163;Republican|0.0143;was““|-0.0134;the|0.0113;circumstantial””|-0.0103;his|0.0103"
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,11,lex_only,0.041230905148927764,"aggrieved,|0.3450;alternately|0.1549;job.””|-0.1290;Sounding|-0.1024;failure|0.0949;defensive|0.0618;and|0.0553;Trump|0.0488;his|0.0476;I|-0.0452;explained|0.0437;Republicans|-0.0429;controlled|-0.0304;houses|-0.0281;during|-0.0275;saying,““|-0.0260;was|-0.0247;first|-0.0230;two|-0.0230;both|-0.0230"
biasdetector,84b3c118-50d2-45a5-a91f-7ed95b5d0143,1,10,lex_only,0.027053817991576763,"blunt|0.2024;In|0.1590;crime|0.0739;described““|-0.0684;the|0.0503;the|-0.0473;he|-0.0451;in’’|0.0420;Friday|-0.0417;Americas|0.0389;jobs|-0.0350;terms|-0.0268;and|-0.0251;summer,|0.0219;lost|-0.0217;to|-0.0217;the|0.0200;rusted|0.0185;similar|-0.0184;language|-0.0183"
biasdetector,d16050b3-979f-4834-90db-b8823691b87e,2,2,lex_only,0.0518911915797624,"castigated|0.5752;video|-0.1169;holding|-0.1153;bloodied|0.0986;showing|-0.0869;Griffin,|-0.0780;author,|-0.0772;her|-0.0585;Trump.|0.0565;president|-0.0394;celebrity|0.0328;posing|0.0188;severed|-0.0183;like|-0.0172;the|-0.0172;the|0.0169;and|-0.0111;for|0.0106;and|-0.0089;a|-0.0077"
biasdetector,65cb14cb-2d27-41e5-a2be-6fd6314f4363,3,6,lex_only,0.05186415786156431,"phony|0.2093;phony|0.1625;some|0.1310;theology.""|-0.1136;some|0.0853;different|-0.0630;Oh,|0.0533;theology.|-0.0481;A|-0.0445;ideal,|0.0394;Bible.|-0.0273;the|0.0182;based|-0.0113;""It|0.0097;not|-0.0062;about|0.0054;a|-0.0041;theology|0.0023;on|-0.0018;'s|0.0011"
biasdetector,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,9,lex_only,0.01826436922327212,"Cruz.””|-0.1449;problem|0.1329;'s|0.0399;National|0.0394;and|0.0301;right|0.0284;Lyin'|0.0277;alone,|0.0238;the|0.0218;Ted|0.0149;and|0.0145;were|0.0139;his|0.0129;his|0.0126;Edwards,|-0.0092;not|0.0091;is|0.0087;about|0.0087;with|-0.0085;they|0.0084"
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,1,30,lex_only,0.01774928335907804,"senseless|0.2572;""This|-0.1104;getting|0.0503;Americans,|-0.0401;hurting|0.0281;impacts|-0.0277;only|0.0236;its|-0.0234;immigration.|0.0224;worse.|-0.0178;sensible|0.0164;solution|0.0164;is|0.0141;of|0.0130;work|-0.0100;with|-0.0100;shutdown|-0.0098;are|0.0083;and|-0.0081;government|0.0080"
biasdetector,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,8,lex_only,0.024994690716266633,GOP|0.1663;month|-0.0986;concerns.|-0.0737;dismissive|0.0675;paint|0.0558;to|0.0493;the|0.0336;opportunity|0.0317;president|0.0305;in|-0.0303;as|0.0299;Assembly|-0.0287;later|-0.0244;declining|-0.0231;attacked|0.0225;the|0.0216;current|0.0216;its|-0.0198;of|0.0176;Israel|0.0176
biasdetector,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,10,lex_only,0.03386969370933782,"nothing|0.3974;During|-0.0987;do|0.0793;remarks,|-0.0535;week--|-0.0495;Congress.|0.0432;drumbeat|0.0395;his|-0.0325;last|-0.0201;House|0.0184;out|0.0163;John|-0.0144;over|0.0136;the|0.0136;a|-0.0116;Speaker|-0.0081;the|0.0059;president|0.0059;what|0.0053;the|-0.0046"
biasdetector,2ec04201-2016-4227-baf7-ba8289058203,2,11,lex_only,0.04686480909518465,"beat|0.1909;Ariz.):|-0.1306;up|0.1270;virtually|0.1128;used|0.0639;Sen.|-0.0560;language|0.0538;on|0.0512;to|0.0467;prior,|-0.0395;identical|0.0370;years|-0.0309;McCain(|-0.0257;John|-0.0245;Two|-0.0196;opponent,|-0.0159;then|0.0139;R|-0.0121;Senator|0.0065;Obama|0.0065"
biasdetector,b7021938-ff8d-42ea-adec-5704c0b65237,3,11,lex_only,0.05321394920411421,"misleadingly,|0.5267;Somewhat|0.1811;present””|-0.0652;investigation.|-0.0558;findings““|-0.0466;letter|-0.0410;conclusively””’’|-0.0407;refuteSchiffs““|-0.0257;the|-0.0228;and|-0.0194;committee|-0.0154;GOP|0.0147;in|-0.0137;members|-0.0093;stated|-0.0073;the|0.0073;past|-0.0063;that’’|0.0055;Muellers|0.0050;assertionsabout|0.0048"
biasdetector,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,1,lex_only,0.021249996306780664,"slowly|0.1630;week,|-0.0801;super””|0.0720;main|-0.0666;All|0.0632;war|0.0555;PACstarted|0.0411;escalated|0.0359;words|0.0274;an|-0.0267;on|-0.0261;of|0.0250;ad|-0.0236;his|-0.0209;race,|-0.0200;based|-0.0192;Texas,|-0.0168;people|0.0165;who|0.0165;a|0.0158"
biasdetector,76810849-0335-4ad3-9eaf-f0d9c5baceb6,2,11,lex_only,0.053327307915315036,"Americas|0.2234;nominee,|-0.1120;seized|0.1093;of’’|0.0857;terrorism.|0.0802;on|-0.0680;weakness|0.0667;as|-0.0498;J.|-0.0463;evidence|0.0422;Donald|0.0372;presumptive|-0.0344;presidential|-0.0253;Republican|-0.0245;Trump,|0.0157;attacks|0.0144;in|0.0085;facing|0.0085;the|0.0080;the|0.0066"
biasdetector,b5eefefb-2a33-45de-abe1-f855c94165f4,1,47,lex_only,0.044133512752697515,"feisty|0.2773;quipped|0.1071;campaign|-0.0887;warrior""|0.0842;Thursday,|-0.0721;manager|-0.0640;Jim|-0.0624;Messina|-0.0499;class.|-0.0356;more|0.0355;performance|0.0279;'s|0.0237;middle|0.0209;After|0.0192;a""|0.0120;Biden|0.0110;happy|0.0061;'s|0.0059;Obama|-0.0032;for|-0.0031"
biasdetector,450755dd-30d3-478b-933e-917be5c384ba,3,27,lex_only,0.05320060525244723,"A,””|-0.2538;blind|0.1698;said|-0.1098;hatred|0.1000;their|0.0942;sent|-0.0795;liberals|0.0762;““I|-0.0544;Minor|-0.0526;Chick|-0.0463;of|0.0383;a|-0.0353;are|0.0314;News.|-0.0312;Fox|0.0261;to|0.0230;missing|0.0226;statement|-0.0189;think|0.0189;fil|-0.0179"
biasdetector,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,11,lex_only,0.02528732790071963,"deprive|0.2505;month.|-0.1552;to|0.0838;next|-0.0727;vowing|0.0719;negotiators|-0.0704;60|-0.0452;addressed,|-0.0296;virtually|0.0271;the|-0.0267;Democrats|-0.0265;vote|-0.0262;of|-0.0251;anything|0.0243;these|0.0235;will|-0.0222;until|0.0218;a|-0.0214;on|0.0196;toward|-0.0187"
biasdetector,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,2,lex_only,0.11462108571625626,"adoring|0.2751;Trumps|0.1761;reply,““|-0.1442;fail,|0.1112;fans|0.0742;Mexico!””|-0.0697;Without|0.0453;Mr.’’|0.0212"
biasdetector,df5fe55a-dfcb-4817-8631-830f47c21a72,1,11,lex_only,0.06136410491982181,churning|0.3160;message|-0.1737;machine|0.1414;support.|-0.0893;Mr.’’|0.0829;started|-0.0706;the’’|0.0518;presidents|-0.0364;comments|-0.0355;visit|-0.0327;out|-0.0212;statements|-0.0212;administrations|0.0202;Bidens|-0.0170;the’’|0.0146;and|0.0146;come|-0.0125;as|-0.0125;of|-0.0017
biasdetector,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,2,13,lex_only,0.08065902483212994,"pounced|0.4926;Following|-0.1507;Romney|0.1186;campaign|-0.0740;former|0.0727;comments.|-0.0649;the|-0.0581;Obama|0.0447;news|0.0409;governor|0.0387;conference,|-0.0337;'s|-0.0320;immediately|-0.0255;'s|0.0226;on|0.0169;'s|-0.0039"
biasdetector,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,13,lex_only,0.06649952151929028,"wall!|0.2549;stupid|0.2534;such|0.1309;““Mexican|-0.1112;we|-0.0643;people,|-0.0552;cent|-0.0411;a|0.0359;not|0.0343;are|-0.0191;going|0.0147;for|0.0140;to|-0.0118;a|-0.0093;single|0.0086;pay|-0.0053"
biasdetector,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,0,lex_only,0.030432475139186666,"bomb|0.1450;vote|-0.0841;fire|0.0833;nominee,|-0.0817;Republicans|0.0485;their|0.0394;Senate|-0.0386;a|0.0385;nuclear|0.0367;complicating|0.0348;As|0.0341;ready|0.0329;one.|0.0305;a|-0.0300;appear|0.0280;of|0.0271;new|-0.0171;Trumps|0.0157;President’’|0.0135;float|-0.0125"
biasdetector,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,15,lex_only,0.0169042968702426,"himself|0.1158;failed.””|-0.1123;cry|0.0909;far|0.0690;declared|0.0586;said:““...|-0.0563;Indeed,|0.0555;even|0.0403;to””|-0.0309;Steele|0.0291;night,|-0.0280;he|-0.0188;a|-0.0177;alright,|0.0129;December|-0.0119;that|-0.0119;dont|0.0118;comments|-0.0116;he|-0.0116;everyone’’|0.0113"
biasdetector,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,19,lex_only,0.09104925624918765,"““Be|-0.2182;wife!””|0.2069;Lyin'|0.1781;on|0.1346;careful,|-0.1035;I|-0.0982;will|-0.0575;Ted,|0.0498;beans|0.0432;or|0.0409;spill|0.0376;your|0.0107;the|0.0044"
biasdetector,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,1,lex_only,0.04106849225378634,Bombastic|0.4706;Saturday|-0.1052;conference|-0.0858;conservative|0.0855;conservative|0.0787;on|-0.0693;governance.|0.0650;Beck|-0.0491;demanding|0.0344;a|-0.0314;day|-0.0242;closed|-0.0212;get|0.0207;three|-0.0207;host|0.0198;by|0.0178;in|-0.0176;Republicans|-0.0175;talk|0.0163;house|-0.0112
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,7,lex_only,0.033120394644218114,"traffickers|0.1004;wall|0.0668;only|0.0641;repeatedly|0.0632;justify|0.0627;criminals,|0.0615;members|-0.0607;insisted|0.0489;them.|-0.0447;a|-0.0441;border|0.0404;were|-0.0323;To|0.0292;Trump|0.0260;that|-0.0240;wall,|-0.0234;the|0.0146;drug|0.0121;over|0.0105;the|0.0097"
biasdetector,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,16,lex_only,0.023343514525109816,"fail|0.1228;divisiveness.""|0.1139;""We|-0.1073;that|-0.0616;a|-0.0332;our|-0.0332;ability|-0.0328;blessing,|0.0321;feared|0.0317;to|-0.0303;reason|0.0228;show|0.0209;American|0.0179;the|0.0177;people|-0.0160;not|-0.0157;for|0.0127;that|-0.0124;to|-0.0123;and|0.0079"
biasdetector,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,16,lex_only,0.06772261095543702,phony|0.3695;ideal.|0.3240;some|0.1210;your|-0.0642;'s|-0.0551;'s|-0.0518;about|-0.0474;quality|-0.0440;life.|-0.0396;not|0.0390;It|-0.0381;jobs.|0.0361;It|-0.0321;your|-0.0315;about|-0.0229;about|-0.0191;not|-0.0067;'s|-0.0052;of|0.0047;It|-0.0025
biasdetector,ee05c9b3-529c-4268-ad72-19bd34f7197e,1,0,lex_only,0.028546500172476275,"insufficiently|0.0883;hammered|0.0829;Tuesday|-0.0806;soundly|0.0691;Tea|0.0589;by|-0.0518;on|-0.0503;backed|0.0483;a|0.0474;Cantor,|-0.0430;economics|0.0427;Eric|-0.0411;professor|0.0383;who|0.0383;Party|0.0369;stunning|0.0307;being|0.0293;majority|-0.0263;defeated|-0.0239;conservative.|0.0234"
biasdetector,be026bd1-52b1-4789-bfd3-3632af17b054,3,12,lex_only,0.04136901975803387,"said,““|-0.2311;shenanigans|0.1927;he|-0.1123;pulled|0.0743;standard|0.0651;procedure.””|-0.0551;““Most|-0.0478;these|0.0433;by|0.0423;being|0.0400;Democrats|0.0268;and|0.0254;operating|0.0203;them|0.0153;the|0.0149;of|0.0072;shocked,””|-0.0047;be|0.0045;expecting|0.0045;rather|0.0032"
biasdetector,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,9,lex_only,0.08043989286358867,false|0.2163;““They|-0.2074;prophet.””|0.0533;of|0.0356;a|-0.0326;followers|0.0117;are|-0.0062
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,1,0,lex_only,0.028001047426301634,"Wednesday,|-0.1412;tear|0.1235;Donald|0.0668;declaring|0.0533;nominee““|0.0533;war|0.0466;Vicente|-0.0462;Republican|0.0438;Mexico|-0.0436;with|0.0410;in|-0.0386;Even|0.0383;the|0.0338;a|0.0189;country.|0.0174;on|0.0144;himself|0.0137;the|0.0137;Fox|0.0136;before|0.0131"
biasdetector,576116e5-2b18-4d35-be73-36f5863c9468,2,1,lex_only,0.025889723948162677,"groups|-0.1327;sought|-0.1138;who|0.0728;ammunition|0.0723;conservatives|0.0571;have|-0.0455;powerful|0.0391;The’’|-0.0388;because|-0.0373;generated|-0.0336;Americans.|0.0335;issue,|-0.0320;promises|0.0293;older|0.0293;sides|-0.0284;chip|0.0276;away|0.0266;added|0.0262;voice|0.0237;restructure|-0.0219"
biasdetector,ee05c9b3-529c-4268-ad72-19bd34f7197e,3,1,lex_only,0.053402675129473214,"who|0.1789;Brat,|0.1591;Dave|-0.0952;is|-0.0571;stunning|0.0443;So|0.0443;pull|0.0430;he|0.0371;win?|0.0360;did|0.0321;how|0.0294;such|0.0289;and|-0.0124;off|0.0017;a|0.0016"
biasdetector,8abec8d9-50a2-480e-969a-157f94954f4d,2,21,lex_only,0.12030867859721184,helpfully|0.3295;noted|-0.2454;so|0.1130;morning.|-0.1050;Trump|0.0973;tweet|0.0793;in|-0.0474;a|0.0354;Wednesday|-0.0304
biasdetector,450755dd-30d3-478b-933e-917be5c384ba,2,14,lex_only,0.012468448906793448,““It|-0.0810;little|0.0636;quotes|0.0469;hate|0.0312;proudly|0.0242;of|0.0214;fil|0.0213;they‘‘|0.0195;about|0.0187;how|0.0187;of|0.0182;Chick|0.0177;gay’’|0.0169;approveof|0.0144;posted|0.0140;they|0.0118;all|0.0118;disconcerting|0.0117;they‘‘’’|0.0105;their|0.0095
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,1,21,inf_only,0.016533291832291377,"pointless,|0.0967;falsely|0.0830;hostage,|0.0602;ineffective|0.0517;wall|0.0263;for.|0.0213;Now|0.0178;federal|0.0163;a|0.0155;workers|0.0149;'ll|-0.0122;temporarily|-0.0121;only|0.0120;he|-0.0118;holding|-0.0112;promised|0.0108;pay|0.0099;he|-0.0093;saying|-0.0079;what|0.0071"
biasdetector,2ec04201-2016-4227-baf7-ba8289058203,1,6,inf_only,0.044988415284973125,So|0.1301;you.””|-0.1269;massive|0.1212;government|0.1047;not|0.0754;guaranteed|0.0660;program’’|-0.0649;your|0.0610;health|0.0404;you|-0.0371;a|-0.0350;to|-0.0343;care|0.0283;money|0.0228;for|-0.0208;new|0.0186;going|-0.0103;paid|0.0096;the|0.0081;is|-0.0080
biasdetector,8385a996-1afc-4778-a06d-7070a8f19e27,3,3,inf_only,0.053380627335220775,dumb|0.2542;embarrassed|0.1637;S.|-0.1114;Ginsburg|-0.0653;Supreme|0.0546;by|0.0441;Justice|-0.0401;U.|-0.0357;very|0.0348;statements|0.0345;political|0.0326;about|0.0292;making|0.0265;all|0.0257;has|-0.0188;the|0.0188;me.|-0.0115;of|-0.0065;Court|0.0062
biasdetector,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,3,10,inf_only,0.05821004314195653,"secretive|0.4162;Friday|-0.2839;sweeping,|0.1793;a|-0.1256;agreements|-0.1196;international|0.1056;rejected|0.0671;have|-0.0665;trade|0.0406;measure|-0.0378;through|0.0339;agenda|0.0332;Obama|0.0317;'s|-0.0190;Congress.|-0.0126;blocking|-0.0121;power|0.0074;would|-0.0070;granted|0.0068;him|0.0048"
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,15,inf_only,0.032652970742986315,an|0.1036;entire|0.0906;paragon|0.0804;conspired|0.0786;office|-0.0619;he|-0.0515;scandal.|0.0395;the’’|0.0343;administration|0.0337;pledged|-0.0326;instead|0.0308;mire|0.0306;ethics|0.0265;traffic|-0.0242;of|0.0235;and|-0.0231;in|-0.0186;town|-0.0142;would|-0.0127;governors|0.0117
biasdetector,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,9,inf_only,0.032435247089456436,"rationale|0.3233;lacking|0.1258;McCarthy,|-0.1099;have|-0.1010;actually|0.0835;conservatives|0.0774;a|-0.0520;Mr.’’|-0.0458;Mr.|0.0342;fight|0.0298;liked|-0.0281;incumbents|-0.0251;member|-0.0230;of|-0.0230;raised|-0.0221;is|0.0216;has|-0.0206;Cantors.|-0.0165;House|0.0125;left|-0.0125"
biasdetector,472158a1-4e39-4214-8397-904e66f2b4c5,3,22,inf_only,0.020529384180093296,"safe.””|-0.2568;do|0.1030;He|0.0857;would|0.0745;damage|0.0396;compete,|0.0304;great|0.0268;make|0.0229;to|0.0211;harder|0.0188;unemployment,|-0.0155;small|-0.0155;to|-0.0150;lead|-0.0131;Americans,|-0.0131;communities|-0.0121;businesses|0.0118;less|-0.0108;it|-0.0108;erode|0.0094"
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,35,inf_only,0.11519113876339462,"into|0.2951;frequently|0.1903;clichés.|0.1833;descended|0.1632;Christie|-0.0564;text,|-0.0538;a|-0.0492;Mr.|-0.0444;Without|0.0010"
biasdetector,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,16,inf_only,0.07125243182289759,derision|0.5527;right.|-0.1756;of|0.1549;figure|-0.0823;left|-0.0646;the|0.0552;McConnell|-0.0520;Schumer|0.0297;Mr.|0.0205;is|-0.0183;not|-0.0170;the|0.0152;a|0.0140;Mr.|-0.0109;as|0.0075;on|-0.0047;on|0.0046;is|0.0030
biasdetector,526cabb7-02a3-4adb-8e90-ec781c40c498,3,12,inf_only,0.06681464041494542,grabbing|0.4195;so|0.0899;The|-0.0896;sweeping|0.0823;approach|-0.0704;otherwise|-0.0662;what|0.0646;a|0.0498;announcement|-0.0486;billing.|0.0454;received|-0.0426;headline|0.0409;have|-0.0379;is|-0.0323;would|0.0154;second|-0.0032;been|0.0021;that|-0.0018
biasdetector,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,6,inf_only,0.09770183839524788,refuses|0.2642;astounded|0.2292;change.””|-0.2070;““I’’m|-0.1312;reality|0.0854;caucus|0.0729;this|0.0301;acknowledge|0.0251;to|-0.0125;that|-0.0090;and|-0.0082
biasdetector,29ffd053-7684-469b-a600-97000579bd01,2,3,inf_only,0.018102843708422765,"few.””|-0.0869;remiss…|0.0446;““However,|-0.0431;radically|0.0416;that|0.0412;your|0.0385;continuing|0.0332;misuse|0.0322;decimates|0.0321;did|-0.0283;challenge|-0.0281;not|-0.0264;if|0.0232;teaching|0.0232;Catholic|0.0232;of|0.0232;defend|0.0176;we|-0.0169;weakens|0.0169;and|0.0155"
biasdetector,58f414e5-a122-49f5-819e-512d91069da5,2,24,inf_only,0.06996215426988783,"railed|0.3693;Trump|0.2499;Thursday|-0.0998;associates.|-0.0871;tweet,|-0.0577;In|-0.0514;HUNTof|0.0486;Mr.|-0.0372;a|-0.0273;investigations|-0.0272;WITCH””|0.0247;the““|0.0231;against|0.0070;of|-0.0033;his|-0.0033;morning|-0.0024"
biasdetector,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,19,inf_only,0.04851949997246265,Democrats|0.1036;seriously|0.0943;little|0.0867;anymore.|0.0800;surprise|0.0778;that|0.0642;It|0.0604;need|0.0452;find|-0.0417;no|0.0248;opinion|-0.0232;is|-0.0089;take|0.0076;to|0.0062;this|0.0031
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,27,inf_only,0.04737055882178394,"““Any|-0.2004;seekers,|0.1442;turning|0.0814;backs|0.0803;and|0.0774;Trumps|0.0615;border|-0.0482;detention,|-0.0469;making:|0.0466;asylum|0.0454;our|0.0435;family|-0.0388;President’’|0.0362;own|0.0279;our|0.0247;on|0.0213;on|0.0190;of|-0.0107;separations,|-0.0106;more.|-0.0079"
biasdetector,b5eefefb-2a33-45de-abe1-f855c94165f4,3,9,inf_only,0.02073020922431202,"choirboy|0.1967;attack|0.0741;respectful,|-0.0508;head,|0.0430;puppy|0.0300;but|-0.0258;Mr.|-0.0249;dog|0.0242;vice|-0.0220;listening|-0.0200;and|0.0197;to|-0.0189;his|0.0185;irritation|0.0184;the|-0.0164;to|0.0162;policy|0.0156;showed|0.0148;president|0.0133;with|0.0133"
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,9,inf_only,0.07510531555368181,"mistaken|0.5199;again|0.2263;lifestyles.""|-0.1085;America|0.0663;endorsement|-0.0566;Obama|-0.0479;for|-0.0469;with|-0.0408;those|0.0384;has|-0.0272;different|0.0245;an|0.0207;President|-0.0202;tolerance|-0.0167;'s|-0.0085;of|-0.0045;lifestyles|0.0030"
biasdetector,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,19,inf_only,0.049869282786590606,"And,|0.3231;them.””|-0.1659;of|0.1251;alarm|0.0940;sense|0.0496;he|-0.0494;some|-0.0484;conservative|0.0480;actually|0.0332;are|-0.0304;that““|-0.0303;warned|-0.0285;children|-0.0248;gay|0.0222;about|0.0207;with|0.0191;speaking|-0.0184;a|-0.0176;born|-0.0148;a|-0.0138"
biasdetector,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,23,inf_only,0.057671686228630795,"sidestepping|0.4171;Trump|0.1179;approval.|-0.1161;case,|0.0687;so|0.0669;certain|-0.0575;In|-0.0541;this|0.0499;Congress|0.0491;funds|-0.0317;congressional|-0.0225;is|-0.0189;gain|-0.0159;federal|-0.0140;can|-0.0117;he|-0.0106;access|-0.0086;to|-0.0086;that|-0.0070;without|0.0068"
biasdetector,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,8,inf_only,0.06660716506303288,"""Investing|-0.2696;wrong.|0.2008;objectionable|0.1376;promoting|0.1013;deeply|0.0628;dollars|0.0595;lifestyle|-0.0554;so|0.0465;find|-0.0327;a|-0.0194;is|0.0190;tax|0.0186;faith|-0.0144;of|0.0132;Americas|-0.0130;many|-0.0020"
biasdetector,c6a0e65c-4f8b-41de-8200-cd700f683c64,1,23,inf_only,0.06029547999302546,betrayal|0.2322;would|-0.1715;democracy.””|-0.1584;profound|0.1227;a|-0.0798;Putin|0.0724;Constitution|0.0310;stand|0.0272;our|0.0234;up|-0.0212;to|-0.0205;constitute|0.0187;““Failure|-0.0158;the|-0.0130;of|0.0075;to|-0.0070;and|-0.0027
biasdetector,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,9,inf_only,0.08177255045694228,heartless.|0.4793;he|-0.1621;suggested|-0.0930;At|-0.0703;were|0.0654;one|-0.0513;that|-0.0363;opposed|-0.0355;who|0.0201;position|-0.0192;those|0.0123;his|0.0100;point|0.0083
biasdetector,13792511-5142-449f-8d3e-d77d790f65ec,2,13,inf_only,0.08261222631618795,ugly|0.2775;growth.|-0.2192;anemic|0.1194;he|0.1178;economic|-0.0938;recovery|-0.0872;job|0.0848;of|0.0707;credit|0.0659;cascade|0.0632;has|-0.0595;promised|0.0523;The|0.0517;turned|0.0422;and|0.0312;downgrades|-0.0286;into|-0.0199;a|-0.0021
biasdetector,6b541575-99b1-40d2-8730-9bb868ee38ed,3,10,inf_only,0.06637703943449098,government|0.2358;Democrats|0.1122;a|-0.1072;only|0.1041;chance|0.0937;running|-0.0933;given|-0.0907;the|0.0900;run|-0.0881;theyve|0.0661;it|0.0568;and’’|0.0440;The|-0.0211;to|0.0166;were|-0.0135;succeeded|0.0099;into|-0.0075;in|0.0066;ground.|-0.0040
biasdetector,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,28,inf_only,0.06188660754511754,"nastiness,|0.2665;ugliness,|0.1935;divisiveness,|0.0963;We|0.0851;records,|-0.0838;record.""|-0.0574;president|-0.0432;'s|-0.0311;have|-0.0230;distortions|-0.0188;of|0.0171;the|0.0067;seen|-0.0054;of|-0.0004;opponents'|0.0001"
biasdetector,005a2961-0c2e-4575-8eec-770ba52a08e0,3,23,inf_only,0.028951843948573336,"confusing|0.2052;saying""|-0.1251;He|-0.1003;Obama|0.0679;States.""|-0.0660;policy|0.0644;United|-0.0493;Gadhafi|0.0393;and|0.0298;carrying|0.0297;out|0.0248;Libya,|-0.0220;strongman|0.0197;of|0.0189;Libyan|0.0181;the|-0.0177;the|-0.0176;on|-0.0165;civil|0.0144;war|0.0144"
biasdetector,70c75d68-bf65-46a6-a822-15c23d77a275,3,1,inf_only,0.024310208595265607,"like|0.1767;wish|0.0824;hard|0.0727;week,|-0.0606;White|0.0600;Monday|-0.0553;liners|0.0505;proposal,|-0.0392;immigration|0.0366;a|0.0348;more|0.0331;of|0.0331;Miller.|-0.0323;Republicans|-0.0321;details|-0.0282;in|-0.0233;in|-0.0199;vote|-0.0189;to|-0.0186;House|-0.0185"
biasdetector,58ed2376-35a0-453a-a08e-5cd87e3bdea5,3,7,inf_only,0.01649643487789422,"release|-0.1419;Herrod,|-0.0721;lies,|0.0649;saying,““|-0.0497;legislation““|0.0338;Cathi|-0.0331;news|-0.0327;through|0.0324;Policy,|-0.0312;attacks|0.0264;irresponsible|0.0250;calling|0.0243;a|-0.0184;politics|0.0175;reporting.””|0.0166;absolute|0.0162;issued|-0.0153;have|0.0147;hijacked|0.0147;this|0.0147"
biasdetector,29ffd053-7684-469b-a600-97000579bd01,1,11,inf_only,0.05353691475589084,love.””|-0.2730;Darwinists|0.2467;““Survival|-0.1918;fittest|0.1122;may|-0.0585;gospel|0.0443;the|-0.0283;okay|0.0258;for|0.0214;be|-0.0213;the|-0.0213;of|0.0208;compassion|0.0149;but|0.0127;and|0.0094;of|-0.0089;Social|0.0088;of|0.0022;not|0.0008;for|0.0008
biasdetector,aab91277-8d56-4844-a581-45630f873f49,1,11,inf_only,0.035939810508862136,"glasses.|-0.1465;his|0.1060;shirt,|-0.1025;dapper|0.0778;trademark|0.0702;wardrobe|0.0630;bluejeans|-0.0477;navy|-0.0371;blue|-0.0356;rimmed|-0.0353;cotton|-0.0303;A|0.0228;his|0.0211;a|-0.0206;for|0.0192;in|-0.0160;dressed|-0.0093;and|0.0088;was|0.0082;known|0.0068"
biasdetector,b5eefefb-2a33-45de-abe1-f855c94165f4,2,53,inf_only,0.08781660061371936,"him|0.1902;with|0.1873;over|0.1300;expected,|-0.1284;attempted|0.1059;plow|0.0873;Biden,|-0.0511;But|0.0342;broadsides.|0.0258;to|-0.0250;as|0.0007"
