triplet_uuid,outlet_idx,sentence_idx,model,mean_abs_shap,top20_tokens
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,3,23,biasdetector,0.01375932105059878,"former|-0.0613;anonymity,|-0.0560;department,|-0.0444;reviewed|-0.0340;respond|-0.0324;told|-0.0322;year|-0.0322;veteran|-0.0322;the|-0.0278;requests|-0.0276;a|-0.0247;documents|-0.0229;to|-0.0217;available|-0.0216;security|-0.0211;20|-0.0207;who|-0.0206;argument|0.0189;of|-0.0179;the|-0.0179"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,3,23,daroberta,0.006633428945857298,"anonymity,|-0.0478;former|-0.0406;diplomatic|0.0282;While|0.0214;department,|-0.0166;reviewed|-0.0140;who|-0.0132;failure|0.0128;a|-0.0114;on|-0.0112;the|-0.0112;negligent.|0.0100;available|-0.0094;documents|-0.0094;told|-0.0086;year|-0.0084;veteran|-0.0084;20|-0.0083;'s|0.0075;was|0.0065"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,3,19,biasdetector,0.049594150771471585,"'t.""|-0.1172;Dempsey|-0.0981;she|-0.0811;said:""|-0.0718;I|-0.0588;myself|0.0331;didn|0.0288;would|-0.0201;surprised|0.0148;call|-0.0120;that|0.0098"
1bb79cc1-5d69-4136-a23d-6dbd300cbf25,3,19,daroberta,0.04557870099829002,"Dempsey|-0.1890;said:""|-0.1088;that|0.0850;'t.""|-0.0357;call|0.0247;she|0.0168;didn|0.0134;myself|0.0111;surprised|0.0098;would|-0.0045;I|0.0025"
f688c56d-7fae-42ef-b7f7-7db207b58d27,1,0,biasdetector,0.019369995650305564,"Wednesday|-0.1420;other,””|-0.0620;end““|-0.0380;condemnation|0.0364;considering|-0.0359;vowed|-0.0329;emerged|-0.0286;after|-0.0246;disagreement|-0.0245;it|-0.0244;Republicans|-0.0241;he|-0.0237;sparked|-0.0223;among|-0.0203;and|-0.0202;killing|0.0197;executive|-0.0158;day|-0.0148;Trump|-0.0140;citizenship|-0.0128"
f688c56d-7fae-42ef-b7f7-7db207b58d27,1,0,daroberta,0.005659183648716164,condemnation|0.0169;order--|-0.0136;Wednesday|-0.0130;day|-0.0114;vowed|0.0101;after|-0.0100;citizenship|-0.0097;a|-0.0093;it|-0.0083;that|-0.0079;a|-0.0073;President|-0.0073;among|-0.0072;Republicans|-0.0072;sparked|-0.0072;disagreement|-0.0072;and|-0.0067;development|-0.0066;executive|-0.0060;considering|-0.0059
576116e5-2b18-4d35-be73-36f5863c9468,2,0,biasdetector,0.02309825577724137,"Friday|-0.0961;powerful|0.0717;for|-0.0669;AARP,|-0.0549;lobby|0.0517;has|-0.0499;recipients.|-0.0410;Americans|-0.0394;on|-0.0392;WASHINGTON|-0.0351;benefit|-0.0333;as|-0.0240;one|-0.0225;Security|-0.0189;said|-0.0175;of|-0.0167;open|-0.0159;leading|-0.0156;to|-0.0156;the|-0.0156"
576116e5-2b18-4d35-be73-36f5863c9468,2,0,daroberta,0.006859677479232169,"AARP,|-0.0294;WASHINGTON|-0.0254;lobby|0.0145;to|-0.0132;for|-0.0128;Americans|-0.0125;benefit|-0.0123;reductions|-0.0107;Friday|-0.0104;has|-0.0102;it|-0.0096;the|0.0090;Security|-0.0090;seen|0.0084;open|-0.0083;been|0.0077;powerful|0.0059;on|-0.0058;in|-0.0056;cuts,|-0.0038"
d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,2,30,biasdetector,0.03829613462949055,Frank|-0.0844;Wednesday.|-0.0635;praised|-0.0387;brief|-0.0357;statement|-0.0352;Cowan|-0.0245;in|0.0182;a|0.0063
d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,2,30,daroberta,0.023233280415297486,Cowan|-0.0428;statement|-0.0411;Wednesday.|-0.0402;in|-0.0214;praised|0.0193;brief|-0.0163;a|-0.0034;Frank|-0.0015
8abec8d9-50a2-480e-969a-157f94954f4d,2,18,biasdetector,0.09465038566517511,desperate|0.3806;““It’’s|-0.3426;all.””|-0.1616;I’’|-0.1275;a|-0.0656;dont|-0.0478;at|0.0448;how|0.0399;see|-0.0352;move|0.0302;can|-0.0193;and|0.0142;work|-0.0127;it|0.0032
8abec8d9-50a2-480e-969a-157f94954f4d,2,18,daroberta,0.036991281341444575,desperate|0.1518;““It’’s|-0.0823;all.””|0.0504;at|0.0424;I’’|-0.0344;can|-0.0322;work|-0.0321;move|-0.0283;and|-0.0194;see|-0.0167;a|-0.0095;it|0.0084;dont|0.0064;how|0.0034
1b96a5db-8974-46d3-82d7-5dfef02f650e,3,3,biasdetector,0.04735145178238207,"concerns.|-0.1720;lawmakers|-0.1657;dismissed|-0.1120;badly|0.0935;ditch|0.0891;misguided,””|-0.0540;the|-0.0506;could|-0.0502;hurt|-0.0454;was““|-0.0433;legislation|-0.0412;Despite|0.0406;warnings|0.0364;the|0.0291;last|0.0168;from|0.0075;Obama|-0.0073;the|0.0071;administration|0.0070;national|-0.0057"
1b96a5db-8974-46d3-82d7-5dfef02f650e,3,3,daroberta,0.023620746613113964,"misguided,””|0.1110;concerns.|-0.0854;badly|0.0701;ditch|0.0418;Despite|0.0382;lawmakers|-0.0365;could|-0.0230;security|-0.0205;hurt|-0.0164;dismissed|-0.0164;Obama|-0.0152;and|-0.0106;the|-0.0102;legislation|-0.0102;that|-0.0068;warnings|0.0065;the|-0.0061;administration|0.0046;the|0.0044;last|0.0040"
2ec04201-2016-4227-baf7-ba8289058203,2,10,biasdetector,0.08580815517588665,raided|0.2893;Obamacare|0.2717;elections.|-0.1595;Republicans|-0.1463;2010|-0.1163;used|-0.0956;the|-0.0855;Medicare|0.0779;as|-0.0737;also|-0.0660;charge|-0.0654;congressional|-0.0454;primary|-0.0392;a|-0.0278;attack|-0.0246;that|0.0190;line|0.0140;the|-0.0123;in|-0.0010
2ec04201-2016-4227-baf7-ba8289058203,2,10,daroberta,0.04298952425290879,raided|0.1737;elections.|-0.1164;attack|0.0747;2010|-0.0738;charge|-0.0543;congressional|-0.0494;as|0.0402;Obamacare|0.0393;also|-0.0366;Republicans|0.0345;line|0.0273;in|-0.0252;Medicare|0.0194;used|0.0153;primary|-0.0127;a|0.0095;the|0.0060;the|0.0051;that|-0.0032
86e6e27d-1440-4879-8b13-0dd2d89f7281,1,9,biasdetector,0.013889666419566045,"today,””|-0.1024;““We|-0.0944;told|-0.0708;Friday|-0.0623;he|-0.0539;government,|-0.0271;Garden,|-0.0264;to|-0.0247;negotiate|-0.0203;meeting|-0.0188;an|-0.0185;earlier|-0.0177;threatened|0.0175;if|0.0166;border.|-0.0152;end|-0.0146;exchange|-0.0139;reporters|-0.0138;during|-0.0121;to|-0.0120"
86e6e27d-1440-4879-8b13-0dd2d89f7281,1,9,daroberta,0.004285514037709238,"told|-0.0186;Friday|-0.0139;Mr.|0.0124;to|-0.0122;he|-0.0121;Garden,|-0.0119;reporters|-0.0118;border.|0.0107;today,””|-0.0106;meeting|-0.0102;a|-0.0092;earlier|-0.0084;during|-0.0078;which|0.0072;government,|-0.0070;threatened|0.0062;negotiate|-0.0054;an|-0.0054;““We|-0.0042;southern|0.0041"
be026bd1-52b1-4789-bfd3-3632af17b054,3,0,biasdetector,0.03305076157179233,"staunchly|0.2743;Alabama|-0.1023;had|-0.0623;a|-0.0463;after|-0.0458;Moore,|-0.0454;he|-0.0414;their’’|0.0403;partys|0.0390;defended|0.0378;made|-0.0350;sexual|-0.0328;four|-0.0300;teenage|-0.0300;report|-0.0251;S.|-0.0246;that|-0.0217;nominee,|-0.0195;advances|-0.0181;toward|-0.0181"
be026bd1-52b1-4789-bfd3-3632af17b054,3,0,daroberta,0.018393399013023424,"staunchly|0.2434;Alabama|-0.0915;their’’|0.0199;defended|0.0181;partys|0.0175;that|-0.0168;report|-0.0151;Moore,|-0.0140;a|-0.0129;after|-0.0095;sexual|0.0094;advances|-0.0089;toward|-0.0089;made|0.0089;Senate|-0.0082;S.|0.0077;teenage|-0.0076;Republican|0.0073;four|-0.0071;he|0.0067"
38f7cbb7-5d6a-4c89-bcbd-8e164144172a,2,2,biasdetector,0.021760473202882914,"Sestak,|-0.0818;said|-0.0730;report|-0.0612;dangled|0.0517;Batting|-0.0422;Sestak|-0.0391;executive|-0.0375;position|-0.0328;positions|-0.0296;uncompensated.|-0.0280;down|-0.0266;boards|-0.0233;advisory|-0.0228;branch|-0.0228;on|-0.0155;the|-0.0155;in|-0.0133;White|-0.0128;House|-0.0118;the|-0.0109"
38f7cbb7-5d6a-4c89-bcbd-8e164144172a,2,2,daroberta,0.013467006855355346,report|-0.0565;allegations|0.0459;dangled|0.0459;said|-0.0350;Sestak|-0.0294;uncompensated.|0.0233;that|0.0187;that|0.0173;of|0.0145;were|0.0122;the|0.0113;branch|-0.0104;the|0.0102;positions|-0.0099;that|0.0098;down|0.0092;Batting|-0.0086;front|0.0078;on|-0.0075;advisory|-0.0072
29ffd053-7684-469b-a600-97000579bd01,3,10,biasdetector,0.03368091383281474,"distance|-0.0840;rising|-0.0752;Ryan,|-0.0711;among|-0.0648;Mr.|0.0518;budget|-0.0491;conservatives,|0.0466;has|-0.0431;Party.|-0.0405;given|-0.0390;to|-0.0369;by|-0.0341;Catholic|-0.0329;authored|-0.0318;opportunity|0.0224;The|-0.0221;the|0.0210;Republican|-0.0176;a|-0.0154;church|-0.0143"
29ffd053-7684-469b-a600-97000579bd01,3,10,daroberta,0.011880313836658994,"Ryan,|-0.0426;distance|-0.0337;has|-0.0333;Catholic|-0.0322;to|-0.0178;church|0.0172;Mr.|0.0156;the|0.0138;budget|-0.0122;Republican|0.0101;conservatives,|-0.0088;an|-0.0070;by|-0.0057;rising|-0.0055;star|0.0054;among|0.0054;leaders|-0.0053;the|0.0052;a|-0.0045;opportunity|-0.0044"
e71d149d-0426-43f0-87e8-8c611dad7205,2,14,biasdetector,0.014693139892255217,"““Attorney|-0.1512;said.|-0.0813;public,””|-0.0634;statement|-0.0480;previewof|-0.0359;joint|-0.0283;findings|-0.0213;not|-0.0198;or|-0.0160;sneak’’|0.0155;findings|-0.0154;not|-0.0141;staff|-0.0132;of|-0.0131;those|-0.0131;General|-0.0130;Counsel’’|-0.0128;give|0.0113;decisions|-0.0106;be|-0.0105"
e71d149d-0426-43f0-87e8-8c611dad7205,2,14,daroberta,0.0044778327435103325,"said.|-0.0276;““Attorney|-0.0272;any‘‘|0.0200;must|-0.0155;sneak’’|0.0151;public,””|0.0130;not|-0.0120;statement|-0.0099;Counsel’’|0.0069;Trump,|-0.0066;findings|-0.0059;Muellers|0.0056;President|-0.0040;his|0.0038;joint|-0.0035;give|-0.0033;or|0.0032;Barr|-0.0029;General|-0.0026;staff|0.0025"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,21,biasdetector,0.04541010562198884,"hawkish|0.1679;campaign.|-0.1372;his|-0.1134;often|-0.1083;Senate,|-0.0721;has|-0.0719;in|-0.0483;Rubio’’s|-0.0454;and|0.0363;service|0.0361;a|-0.0333;in|-0.0299;been|-0.0243;now|-0.0224;agenda|0.0212;approach|-0.0201;in|-0.0143;foreign|-0.0106;policy|0.0103;his|-0.0098"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,21,daroberta,0.026043021526789265,"hawkish|0.1496;Rubio’’s|0.0616;often|-0.0546;Senate,|-0.0463;and|0.0404;approach|-0.0375;a|-0.0358;in|-0.0358;has|-0.0288;service|0.0202;agenda|0.0177;of|0.0110;hallmark|0.0109;campaign.|0.0091;foreign|0.0078;policy|0.0062;his|-0.0056;been|-0.0054;now|0.0039;in|0.0039"
9879bbc0-eab3-482f-bf6b-a4b519393986,1,24,biasdetector,0.03679740748659242,"said""|-0.1933;Rep.|-0.1491;Calif.,|-0.1077;But|0.0669;Rohrabacher,|-0.0653;or|-0.0203;R|-0.0192;this|-0.0192;that|-0.0183;base,|0.0166;is|0.0137;off|0.0106;political.""|-0.0104;suggestion|-0.0102;Dana|-0.0061;is|0.0034;any|0.0030;issue|-0.0019;a|-0.0007;budget|-0.0000"
9879bbc0-eab3-482f-bf6b-a4b519393986,1,24,daroberta,0.025162965755444022,"Calif.,|-0.1260;said""|-0.0897;base,|0.0575;any|0.0273;But|0.0249;off|0.0215;political.""|0.0213;R|-0.0185;Rohrabacher,|-0.0156;that|0.0148;this|0.0146;suggestion|0.0134;Dana|-0.0112;Rep.|-0.0110;is|0.0104;or|0.0078;a|0.0067;budget|-0.0047;is|0.0038;issue|-0.0026"
c21cb217-3e2c-49bd-884d-5c74a165ef10,2,2,biasdetector,0.05417030845807556,"allege|0.2079;continued|0.1677;incident|-0.1324;described|-0.1119;to|-0.0682;victim|-0.0682;as""|-0.0668;mischief,""|0.0462;the|0.0368;congressman,|-0.0320;he|-0.0311;was|-0.0278;who|-0.0267;the|-0.0186;that|-0.0150;hacker.|0.0091;of|0.0070;The|-0.0042;a|-0.0029;computer|-0.0029"
c21cb217-3e2c-49bd-884d-5c74a165ef10,2,2,daroberta,0.03845242108606423,"allege|0.1406;continued|0.1265;hacker.|0.0914;described|-0.0759;congressman,|-0.0596;who|-0.0562;of|0.0339;that|0.0305;to|-0.0299;incident|-0.0257;The|-0.0161;the|0.0133;a|0.0127;as""|-0.0124;he|0.0124;the|-0.0101;was|-0.0072;computer|0.0062;victim|0.0061;mischief,""|-0.0025"
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,28,biasdetector,0.04011340357599582,"Clarke,|-0.1218;illegal|0.0974;the|-0.0858;Krist|-0.0677;Rights|-0.0619;LawyersCommittee|-0.0547;en|-0.0541;president|-0.0466;executive|-0.0450;Law,|-0.0445;director|-0.0420;offensive.|0.0244;called|-0.0226;Civil|-0.0186;the|0.0176;Under|-0.0164;and|-0.0146;the’’|-0.0145;and|-0.0120;idea|0.0113"
f688c56d-7fae-42ef-b7f7-7db207b58d27,2,28,daroberta,0.029505241626986502,"offensive.|0.1162;Clarke,|-0.0733;illegal|0.0697;director|-0.0533;Law,|-0.0474;executive|-0.0439;LawyersCommittee|-0.0411;called|0.0275;Krist|-0.0260;en|-0.0238;and|0.0195;Civil|-0.0176;of|-0.0154;the’’|-0.0151;Under|-0.0148;president|-0.0141;Rights|-0.0099;the|0.0071;for|-0.0070;and|-0.0033"
ad409798-ee94-4436-92c5-92669193be14,1,6,biasdetector,0.015664231720108283,"Twitter.|-0.0708;Chairwoman|-0.0542;have|-0.0486;complained|-0.0354;issue,|-0.0352;escalated|-0.0323;Ronna|-0.0322;the|-0.0313;conservatives|0.0278;reported|-0.0239;limited|-0.0228;month|-0.0226;discrimination|-0.0209;While|-0.0208;for|-0.0202;accounts|-0.0178;given|-0.0178;from|-0.0148;say|-0.0147;last|-0.0137"
ad409798-ee94-4436-92c5-92669193be14,1,6,daroberta,0.01152577837029301,"While|0.0559;giants,|0.0443;reported|-0.0423;issue,|-0.0375;the|0.0220;the|-0.0179;say|-0.0165;years|0.0164;conservatives|0.0142;discrimination|-0.0140;from|-0.0138;accounts|-0.0137;saying|-0.0137;News|0.0132;Chairwoman|-0.0125;that|-0.0110;by|-0.0104;controversy|0.0103;including|-0.0091;GOP|-0.0091"
74708dbf-5dfc-4c66-8419-d7dbc00e4a06,1,0,biasdetector,0.028094297744972553,the|0.1244;onslaught|0.1065;for|-0.0968;disregard|0.0807;Monday|-0.0780;criticism|-0.0754;of|-0.0687;will|0.0645;step|-0.0368;to|-0.0335;control|0.0294;battle|-0.0284;Committee|-0.0266;down|-0.0265;and|-0.0259;of|-0.0217;take|-0.0215;term.|-0.0212;his|-0.0211;Steele|-0.0209
74708dbf-5dfc-4c66-8419-d7dbc00e4a06,1,0,daroberta,0.010786182486125208,the|0.0606;onslaught|0.0501;Monday|-0.0363;for|-0.0273;Steele|-0.0272;step|-0.0217;Michael|-0.0171;term.|0.0170;and|0.0151;whether|0.0149;chairman|-0.0140;announces|0.0132;to|-0.0123;battle|-0.0113;about|0.0111;the|0.0111;or|0.0109;National|-0.0108;party|-0.0104;his|0.0099
87609973-bd58-42a5-96e2-ee5aa47433f5,2,1,biasdetector,0.022160007747939067,"Tuesday,|-0.2388;Crooked””|0.0733;year|-0.0544;WASHINGTON|-0.0433;first““|0.0395;deep|0.0281;HillaryTwitter|-0.0275;state.””|-0.0260;a““|0.0258;48|-0.0257;than|-0.0197;on|-0.0194;less|0.0193;calling|0.0181;his|0.0181;Justice|0.0165;own|0.0160;post|0.0147;Department|0.0138;protocols,””|-0.0118"
87609973-bd58-42a5-96e2-ee5aa47433f5,2,1,daroberta,0.02600574759603812,"Tuesday,|-0.1807;Crooked””|0.1239;state.””|0.0952;of““|0.0714;a““|0.0617;WASHINGTON|-0.0530;protocols,””|0.0470;HillaryTwitter|0.0390;aide|0.0282;year|-0.0258;disregarding|0.0224;calling|0.0207;his|0.0204;and|0.0194;own|0.0179;48|-0.0175;deep|0.0169;President|-0.0167;Justice|0.0156;than|-0.0149"
70c744ad-e950-445c-8a7a-0782b0a7d20b,3,1,biasdetector,0.024574877598742717,"decision,|-0.0709;Supreme’’|0.0469;U.|-0.0467;Courts|-0.0455;ruling|-0.0455;bisexual|-0.0439;progress|0.0415;S.|-0.0401;The|-0.0381;community.|-0.0350;prompted|-0.0341;marks|-0.0334;Act,|-0.0315;was|-0.0313;transgender|-0.0282;to|-0.0230;Defense|-0.0194;which|-0.0178;Marriage|-0.0164;by|-0.0150"
70c744ad-e950-445c-8a7a-0782b0a7d20b,3,1,daroberta,0.006529040886475015,"Act,|-0.0272;Courts|-0.0204;to|-0.0192;The|-0.0148;decision,|-0.0128;was|-0.0113;S.|-0.0110;U.|-0.0086;which|-0.0076;marks|-0.0069;prompted|-0.0068;Supreme’’|0.0067;gay,|-0.0053;the|-0.0048;the|0.0045;the|-0.0045;lesbian,|0.0042;ruling|-0.0039;political|-0.0037;progress|0.0037"
2ec04201-2016-4227-baf7-ba8289058203,1,29,biasdetector,0.05640803331988393,Tuesday|-0.1607;2010|-0.1520;campaign|-0.1477;squeezed|0.1124;restore|-0.0990;money|0.0906;Romney|0.0772;health|-0.0725;would|-0.0555;Romney|0.0552;said|-0.0417;the|-0.0407;Medicare|-0.0378;law.|-0.0266;Mr.|-0.0232;of|-0.0221;But|0.0201;being|-0.0176;that|0.0169;the|-0.0134
2ec04201-2016-4227-baf7-ba8289058203,1,29,daroberta,0.04192635621808038,campaign|-0.1579;Tuesday|-0.1247;squeezed|0.1130;But|0.0917;the|0.0719;2010|-0.0642;said|-0.0527;money|0.0292;health|-0.0292;that|0.0286;restore|-0.0262;would|-0.0241;law.|0.0238;being|-0.0229;the|-0.0228;Medicare|-0.0214;out|0.0197;Romney|-0.0138;Mr.|0.0079;the|0.0072
b5eefefb-2a33-45de-abe1-f855c94165f4,2,33,biasdetector,0.09579828158409025,Miller|-0.2901;unhinged.””|0.1824;spokesman|-0.1817;called|0.0857;Committee|-0.0419;Republican|-0.0309;Biden““|0.0263;Tim|-0.0224;National|0.0008
b5eefefb-2a33-45de-abe1-f855c94165f4,2,33,daroberta,0.12791921629104763,unhinged.””|0.3901;Miller|-0.2863;called|0.1109;spokesman|-0.1024;Committee|-0.0773;Tim|-0.0612;Biden““|0.0568;National|-0.0476;Republican|-0.0186
450755dd-30d3-478b-933e-917be5c384ba,3,3,biasdetector,0.04386738606373824,"““I|-0.1562;marriage),””|-0.1530;wolfing|0.0859;Fields|-0.0846;Chauncy|-0.0814;told|-0.0527;after|-0.0514;and|-0.0482;Bible|-0.0430;says(|-0.0276;down|0.0213;believe|0.0187;breakfast|-0.0162;us|-0.0144;what|0.0142;chicken|-0.0140;about|-0.0128;of|0.0114;a|0.0110;biscuits.|-0.0031"
450755dd-30d3-478b-933e-917be5c384ba,3,3,daroberta,0.023405091800213124,"wolfing|0.0800;after|-0.0793;Fields|-0.0507;marriage),””|-0.0488;of|0.0384;Chauncy|-0.0213;believe|0.0206;about|0.0183;says(|-0.0167;““I|-0.0166;down|0.0158;chicken|0.0157;us|-0.0145;what|0.0142;told|-0.0115;and|-0.0112;biscuits.|-0.0098;the|0.0041;a|-0.0022;breakfast|0.0015"
8abec8d9-50a2-480e-969a-157f94954f4d,3,11,biasdetector,0.03887397738262612,He|-0.1608;he|-0.1487;desperatestrategy|0.1019;him.|-0.0983;only|0.0872;part|-0.0864;Trump|0.0823;as|-0.0803;that|0.0518;terms|-0.0472;urged|-0.0392;poll|-0.0284;suggested|0.0253;numbers|-0.0241;Mr.|0.0231;a““””|-0.0213;Americans|0.0173;and|-0.0122;was|0.0118;sagging|0.0098
8abec8d9-50a2-480e-969a-157f94954f4d,3,11,daroberta,0.0165300890274014,Trump|0.0551;a““””|0.0510;He|-0.0424;desperatestrategy|0.0423;part|-0.0375;he|-0.0343;only|0.0334;Mr.|-0.0223;him.|-0.0208;urged|-0.0203;explicit|0.0193;was|0.0191;terms|-0.0146;sagging|0.0110;that|0.0104;and|-0.0087;coming|0.0087;his|0.0086;suggested|-0.0072;as|-0.0063
85475456-f38e-4c30-895d-ca2c819c6af1,3,7,biasdetector,0.023927712292743868,"took|-0.0813;records.""|-0.0753;1970|-0.0596;five|-0.0512;1965|-0.0410;obtained|-0.0395;enabled|-0.0318;steps|-0.0223;war,|-0.0223;to|-0.0212;ments|-0.0198;military|-0.0198;at|-0.0181;according|-0.0178;to|-0.0175;him|0.0174;going|-0.0172;avoid|-0.0138;from|-0.0126;and|-0.0122"
85475456-f38e-4c30-895d-ca2c819c6af1,3,7,daroberta,0.013232678293112525,"took|-0.0363;repeated|0.0292;obtained|-0.0271;according|-0.0264;steps|-0.0213;five|-0.0207;at|-0.0200;enabled|0.0195;He|-0.0192;war,|-0.0180;1970|-0.0160;him|0.0141;avoid|-0.0138;defer|0.0131;military|-0.0118;1965|-0.0113;to|-0.0073;from|-0.0072;to|-0.0044;that|-0.0037"
df5fe55a-dfcb-4817-8631-830f47c21a72,2,15,biasdetector,0.01714856083441175,"are|-0.0835;McDermott|-0.0660;Fazio|-0.0562;Peter|-0.0445;Reps.|-0.0382;Oregon,|-0.0358;to|-0.0307;letter|-0.0293;Washington|-0.0240;Jay|-0.0215;De|-0.0173;crafting|-0.0151;a|-0.0151;and|-0.0146;Jim|-0.0133;light|0.0131;of|0.0131;share|-0.0121;with|-0.0121;Inslee|-0.0119"
df5fe55a-dfcb-4817-8631-830f47c21a72,2,15,daroberta,0.004974265099785681,"are|-0.0286;Oregon,|-0.0266;Reps.|-0.0134;Fazio|-0.0132;McDermott|-0.0110;day.|0.0093;state|-0.0088;and|-0.0080;of|-0.0047;share|-0.0045;with|-0.0045;and|-0.0044;of|-0.0043;Washington|-0.0043;Peter|-0.0042;Inslee|-0.0039;a|-0.0036;letter|-0.0035;the|-0.0034;House|-0.0034"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,2,8,biasdetector,0.06125883615386556,"offer|-0.1901;countrys|-0.1760;will|-0.1494;And,|0.1294;broader|-0.0796;greater|0.0559;role|-0.0528;world.|0.0272;his|0.0266;of|-0.0202;vision|-0.0201;the’’|0.0197;Mr.|-0.0181;Rubio|-0.0100;the|-0.0029;in|-0.0021"
7f9c83f7-3efa-4c7a-adef-3ebdeda96042,2,8,daroberta,0.04222305145134062,"And,|0.2010;countrys|-0.1858;Mr.|-0.0873;the’’|0.0505;will|-0.0411;offer|-0.0406;of|0.0128;role|-0.0120;world.|0.0104;greater|-0.0104;Rubio|-0.0072;his|-0.0058;in|0.0038;the|-0.0031;vision|-0.0028;broader|0.0009"
2ec04201-2016-4227-baf7-ba8289058203,3,21,biasdetector,0.04901316267205402,"spokeswoman|-0.1757;dishonest|0.1721;campaign|-0.1427;Medicare.|-0.0962;described|-0.0876;new|0.0723;considering’’|0.0699;Smith|-0.0668;the|-0.0611;Lis|-0.0303;proposals|0.0269;Romney|0.0251;Ryans|0.0234;Ryan|-0.0229;and|-0.0229;Obama|0.0198;hypocritical,””|-0.0183;ad|0.0110;subject|-0.0085;own|0.0082"
2ec04201-2016-4227-baf7-ba8289058203,3,21,daroberta,0.023746173398501564,"dishonest|0.1075;hypocritical,””|0.0988;spokeswoman|-0.0561;new|0.0433;described|-0.0348;campaign|-0.0322;Smith|-0.0248;ad|0.0237;Lis|-0.0211;as““|0.0195;subject|-0.0168;the|-0.0157;and|-0.0147;considering’’|0.0140;Ryan|-0.0097;on|0.0081;the|0.0074;Romney|0.0073;own|0.0050;Ryans|-0.0041"
29ffd053-7684-469b-a600-97000579bd01,3,2,biasdetector,0.022555466903690504,"2001.|-0.0970;11,|-0.0795;Lecture,|-0.0782;ton|-0.0580;Sept.|-0.0534;airplane|-0.0425;was|-0.0366;the|-0.0336;associate|-0.0254;is|-0.0189;on|-0.0177;for|-0.0135;into|-0.0133;named|-0.0114;deliver|0.0110;Ryan|-0.0104;Mr.|0.0098;Pentagon|-0.0093;dean|-0.0080;the|-0.0070"
29ffd053-7684-469b-a600-97000579bd01,3,2,daroberta,0.008529382712126431,that|-0.0460;airplane|-0.0343;Sept.|-0.0251;crashed|0.0205;for|-0.0199;prestigious|0.0158;named|-0.0142;associate|-0.0112;on|-0.0098;was|-0.0091;an|-0.0090;to|-0.0077;deliver|-0.0039;the|0.0039;on|-0.0034;Mr.|-0.0030;is|-0.0029;into|0.0028;Ryan|-0.0027;dean|-0.0020
70c744ad-e950-445c-8a7a-0782b0a7d20b,2,9,biasdetector,0.036638338504417334,ruling.|-0.0881;Gay|-0.0762;groups|-0.0497;the|0.0281;rights|-0.0199;and|-0.0137;civil|-0.0090;praised|0.0085
70c744ad-e950-445c-8a7a-0782b0a7d20b,2,9,daroberta,0.02997411828255281,ruling.|-0.0722;groups|-0.0421;rights|-0.0325;Gay|0.0316;civil|-0.0215;the|0.0212;and|-0.0158;praised|-0.0029
38f7cbb7-5d6a-4c89-bcbd-8e164144172a,3,17,biasdetector,0.0352629320055712,"details,|-0.0796;approached|-0.0729;to|-0.0674;front|-0.0567;he|-0.0531;dangled|0.0466;provide|-0.0439;as|-0.0430;him.|-0.0396;and|-0.0379;in|-0.0276;But|-0.0230;him|0.0229;position|-0.0226;such|0.0207;was|-0.0161;refused|-0.0086;what|-0.0084;who|-0.0084;of|-0.0065"
38f7cbb7-5d6a-4c89-bcbd-8e164144172a,3,17,daroberta,0.0441710061316068,"details,|-0.1173;dangled|0.0992;he|0.0822;But|0.0799;refused|0.0731;who|-0.0543;front|-0.0438;what|-0.0412;such|-0.0377;as|-0.0358;approached|-0.0332;him|0.0323;in|-0.0278;and|-0.0229;him.|0.0225;to|-0.0224;provide|-0.0183;position|-0.0175;of|0.0169;was|-0.0054"
2ec04201-2016-4227-baf7-ba8289058203,1,7,biasdetector,0.051230741180029515,"dishonest|0.1345;spokeswoman|-0.1012;Smith,|-0.0954;campaign,|-0.0902;is|-0.0773;Medicare|-0.0666;said,““|-0.0643;Mitt’’|-0.0592;and|-0.0437;Lis|-0.0433;hypocritical.””|-0.0336;a|-0.0292;ad|0.0105;Obama|0.0103;the|0.0085;Romneys|0.0025;for|-0.0004"
2ec04201-2016-4227-baf7-ba8289058203,1,7,daroberta,0.034857103676425624,"hypocritical.””|0.1446;dishonest|0.0837;spokeswoman|-0.0720;campaign,|-0.0600;Smith,|-0.0543;a|-0.0275;Lis|-0.0252;ad|0.0244;Medicare|-0.0202;and|-0.0197;Obama|-0.0152;is|-0.0140;for|-0.0122;said,““|-0.0113;Romneys|0.0069;the|-0.0010;Mitt’’|0.0003"
